actor_name,actor_id,birth_date,profession
Лувсангомбын Чаминчулуун,2892,8/1/1995 0:00,Жүжигчин
David Koepp,2893,11/21/1963 0:00,Найруулагч
John Kamps,2894,4/7/2002 0:00,Жүжигчин
Scott Stewart,2895,5/4/1981 0:00,Найруулагч
Paul Bettany,2896,5/18/1948 0:00,Жүжигчин
Logan Marshall-Green,2897,11/29/2000 0:00,Жүжигчин
Paul McGuigan,2898,7/10/1992 0:00,Найруулагч
Camilla Belle,2899,10/24/1959 0:00,Жүжигчин
Dakota Fanning,2900,1/6/1976 0:00,Жүжигчин
Chris Evans,2901,8/11/1965 0:00,Жүжигчин
Jalmari Helander,2902,11/15/1975 0:00,Найруулагч
Jorma Tommila,2903,9/19/2003 0:00,Жүжигчин
Peeter Jakobi,2904,5/1/1999 0:00,Жүжигчин
Onni Tommila,2905,3/24/1954 0:00,Жүжигчин
Peter Howitt,2906,2/21/2004 0:00,Найруулагч
Breckin Meyer,2907,11/26/1968 0:00,Жүжигчин
Amy Smart,2908,7/9/1986 0:00,Жүжигчин
David Lyons,2909,6/10/1990 0:00,Жүжигчин
Steven Bauer,2910,11/16/1971 0:00,Жүжигчин
Cam Gigandet,2911,2/20/1970 0:00,Жүжигчин
Anson Mount,2912,2/14/1970 0:00,Жүжигчин
Freddy Rodriguez,2913,12/5/1996 0:00,Жүжигчин
Clio Barnard,2914,7/1/1965 0:00,Найруулагч
Conner Chapman,2915,6/23/1958 0:00,Жүжигчин
Shaun Thomas,2916,11/13/1963 0:00,Жүжигчин
Sean Gilder,2917,11/11/1952 0:00,Жүжигчин
David Von Ancken,2918,11/3/1965 0:00,Найруулагч
Pierce Brosnan,2919,7/13/1947 0:00,Жүжигчин
Martin McDonagh,2920,12/3/1945 0:00,Найруулагч
Sam Rockwell,2921,10/10/1987 0:00,Жүжигчин
Destin Cretton,2922,2/9/1945 0:00,Найруулагч
Brie Larson,2923,7/2/1977 0:00,Жүжигчин
Frantz Turner,2924,6/22/1991 0:00,Жүжигчин
John Gallagher,2925,10/26/1987 0:00,Жүжигчин
Rooney Mara,2926,6/10/1969 0:00,Жүжигчин
Gustavo Taretto,2927,10/11/1952 0:00,Найруулагч
Javier Drolas,2928,6/5/2001 0:00,Жүжигчин
Pilar Lopez de Ayala,2929,2/14/1995 0:00,Жүжигчин
Ines Efron,2930,5/28/1980 0:00,Жүжигчин
Ben Wheatley,2931,9/22/1945 0:00,Найруулагч
Alice Lowe,2932,4/27/1942 0:00,Жүжигчин
Eileen Davies,2933,10/21/1960 0:00,Жүжигчин
David O Russell,2934,5/25/1950 0:00,Найруулагч
Jordin Sparks,2935,10/13/1996 0:00,Жүжигчин
Carmen Ejogo,2936,8/1/1953 0:00,Жүжигчин
Whitney Houston,2937,8/27/1958 0:00,Жүжигчин
Tibor Takacs,2938,5/26/2004 0:00,Найруулагч
William Hope,2939,1/2/1994 0:00,Жүжигчин
Shelly Varod,2940,6/8/1954 0:00,Жүжигчин
Brian Hankey,2941,4/25/1965 0:00,Жүжигчин
Fisher Stevens,2942,1/15/1974 0:00,Найруулагч
Matthew Goode,2943,10/15/2001 0:00,Жүжигчин
Simon West,2944,6/30/1997 0:00,Найруулагч
Danny Huston,2945,6/30/2004 0:00,Жүжигчин
David Ayer,2946,9/6/1942 0:00,Найруулагч
Hugh Laurie,2947,8/7/1955 0:00,Жүжигчин
Simone Bartesaghi,2948,2/27/1977 0:00,Найруулагч
William Moseley,2949,3/30/1943 0:00,Жүжигчин
Kelsey Chow,2950,6/15/1963 0:00,Жүжигчин
Brian Dannelly,2951,2/19/1950 0:00,Найруулагч
Chris Colfer,2952,7/28/2001 0:00,Жүжигчин
Rebel Wilson,2953,3/6/1944 0:00,Жүжигчин
Christina Hendricks,2954,10/17/1949 0:00,Жүжигчин
Logan Miller,2955,11/16/1952 0:00,Найруулагч
January Jones,2956,10/22/1949 0:00,Жүжигчин
Jason Isaacs,2957,7/11/1977 0:00,Жүжигчин
Tyler Perry,2958,1/18/1964 0:00,Найруулагч
Kim Kardashian,2959,3/22/2000 0:00,Жүжигчин
Jurnee Smollett-Bell,2960,3/19/1957 0:00,Жүжигчин
Vanessa Williams,2961,6/16/1975 0:00,Жүжигчин
Ami Canaan Mann,2962,7/26/1983 0:00,Найруулагч
Jeffrey Dean Morgan,2963,4/25/1981 0:00,Жүжигчин
Tom Gormican,2964,7/24/1992 0:00,Найруулагч
Sean Anders,2965,4/28/1953 0:00,Найруулагч
Andy Samberg,2966,6/29/1973 0:00,Жүжигчин
Leighton Meester,2967,11/2/1992 0:00,Жүжигчин
Robert Luketic,2968,12/16/1996 0:00,Найруулагч
Jim Sturgess,2969,10/10/1980 0:00,Жүжигчин
Kate Bosworth,2970,1/10/1983 0:00,Жүжигчин
Jay Chandrasekhar,2971,1/12/1997 0:00,Найруулагч
Paul Schneider,2972,3/29/1981 0:00,Жүжигчин
John Madden,2973,8/16/2002 0:00,Найруулагч
Tom Wilkinson,2974,6/2/1948 0:00,Жүжигчин
Justin Zackham,2975,12/17/1962 0:00,Найруулагч
Katherine Heigl,2976,5/28/1947 0:00,Жүжигчин
Mark Herman,2977,12/23/1945 0:00,Найруулагч
Asa Butterfield,2978,2/24/1971 0:00,Жүжигчин
Zac Mattoon O'Brien,2979,11/29/1954 0:00,Жүжигчин
Rob Reiner,2980,11/15/1966 0:00,Найруулагч
Merna Kennedy,2981,11/24/1968 0:00,Жүжигчин
Mabrouk El Mechri,2982,12/24/1980 0:00,Найруулагч
Verónica Echegui,2983,6/1/2002 0:00,Жүжигчин
Jeff Renfroe,2984,1/23/1996 0:00,Найруулагч
Laurence Fishburne,2985,6/27/1961 0:00,Жүжигчин
Alexander Payne,2986,11/15/1990 0:00,Найруулагч
Amara Miller,2987,2/28/1948 0:00,Жүжигчин
Lee Tamahori,2988,9/3/1975 0:00,Найруулагч
John Hurt,2989,12/2/1967 0:00,Жүжигчин
Anne Bancroft,2990,1/24/1952 0:00,Жүжигчин
Paul Feig,2991,9/7/1980 0:00,Найруулагч
Michael McDonald,2992,3/2/1961 0:00,Жүжигчин
Alexandre Aja,2993,4/1/1952 0:00,Найруулагч
Kathleen Quinlan,2994,2/10/1983 0:00,Жүжигчин
Emilie de Ravin,2995,7/1/1951 0:00,Жүжигчин
Dan Byrd,2996,5/29/1984 0:00,Жүжигчин
Benjamin Rocher,2997,9/12/1950 0:00,Найруулагч
Claude Perron,2998,9/10/1968 0:00,Жүжигчин
Eriq Ebouaney,2999,4/30/1993 0:00,Жүжигчин
Kathryn Bigelow,3000,2/2/1955 0:00,Найруулагч
Anthony Mackie,3001,8/31/1990 0:00,Жүжигчин
Brian Geraghty,3002,8/25/1987 0:00,Жүжигчин
George Clooney,3003,7/30/1999 0:00,Найруулагч
Juan Antonio Bayona,3004,3/14/1987 0:00,Найруулагч
Edna Purviance,3005,10/27/2001 0:00,Жүжигчин
Daniel Stamm,3006,5/12/1990 0:00,Найруулагч
Patrick Fabian,3007,5/26/1952 0:00,Жүжигчин
Iris Bahr,3008,4/6/1994 0:00,Жүжигчин
Ed Gass-Donnelly,3009,1/30/1947 0:00,Найруулагч
Julia Garner,3010,11/12/1978 0:00,Жүжигчин
Spencer Treat Clark,3011,11/4/1972 0:00,Жүжигчин
Kellan Lutz,3012,1/19/1975 0:00,Жүжигчин
Gaia Weiss,3013,4/16/1974 0:00,Жүжигчин
Caradog W James,3014,1/28/1942 0:00,Найруулагч
Toby Stephens,3015,7/17/1973 0:00,Жүжигчин
Paul Haggis,3016,10/29/2001 0:00,Найруулагч
Stephen Chbosky,3017,10/26/1968 0:00,Найруулагч
Ezra Miller,3018,4/11/1958 0:00,Жүжигчин
Paul Rudd,3019,8/29/2005 0:00,Жүжигчин
Manuel Carballo,3020,7/14/1946 0:00,Найруулагч
Shawn Doyle,3021,2/4/1972 0:00,Жүжигчин
Kris Holden-Ried,3022,10/31/1973 0:00,Жүжигчин
Viggo Mortensen,3023,7/18/1971 0:00,Жүжигчин
Wayne Blair,3024,11/2/1967 0:00,Найруулагч
Deborah Mailman,3025,3/28/2004 0:00,Жүжигчин
Jessica Mauboy,3026,5/29/1944 0:00,Жүжигчин
Andrew Garfield,3027,6/10/1988 0:00,Жүжигчин
Лхачинмахын Жанчивдорж,3028,2/19/1979 0:00,Жүжигчин
Duncan Jones,3029,11/16/1955 0:00,Найруулагч
Vera Farmiga,3030,1/17/1955 0:00,Жүжигчин
Matthijs van Heijningen Jr,3031,7/2/1987 0:00,Найруулагч
Ulrich Thomsen,3032,1/30/1982 0:00,Жүжигчин
Francesca Gregorini,3033,5/3/1980 0:00,Найруулагч
Kaya Scodelario,3034,5/10/1943 0:00,Жүжигчин
Michael Sucsy,3035,6/18/1979 0:00,Найруулагч
Jessica Lange,3036,10/9/2004 0:00,Жүжигчин
Sngmoo Lee,3037,2/21/1941 0:00,Найруулагч
Dong gun Jang,3038,12/15/1970 0:00,Жүжигчин
Peter Weir,3039,8/17/1972 0:00,Найруулагч
Irrfan Khan,3040,9/1/1958 0:00,Жүжигчин
Will Yun Lee,3041,5/22/1971 0:00,Жүжигчин
Tao Okamoto,3042,5/3/1987 0:00,Жүжигчин
Brian Klugman,3043,12/25/1943 0:00,Найруулагч
Lee Sternthal,3044,11/14/1992 0:00,Найруулагч
Evan Rachel Wood,3045,10/12/1982 0:00,Жүжигчин
Judd Apatow,3046,5/5/1989 0:00,Найруулагч
Maude Apatow,3047,8/6/1991 0:00,Жүжигчин
Evan Goldberg,3048,8/17/1999 0:00,Найруулагч
Seth Rogen,3049,4/4/1968 0:00,Найруулагч
John Whitesell,3050,2/6/1970 0:00,Найруулагч
Kevin Durant,3051,2/7/1982 0:00,Жүжигчин
Taylor Gray,3052,9/28/1952 0:00,Жүжигчин
James Belushi,3053,7/6/1996 0:00,Жүжигчин
Paco Cabezas,3054,11/8/1990 0:00,Найруулагч
Rachel Nichols,3055,8/26/1981 0:00,Жүжигчин
Antonio Negret,3056,12/12/1962 0:00,Найруулагч
Jim Caviezel,3057,9/15/1968 0:00,Жүжигчин
James Frain,3058,9/23/1983 0:00,Жүжигчин
Diora Baird,3059,5/9/1991 0:00,Жүжигчин
Emily Mortimer,3060,5/5/1984 0:00,Жүжигчин
Jeff Kahn,3061,5/17/2001 0:00,Жүжигчин
Jean-Jacques Annaud,3062,5/26/2003 0:00,Найруулагч
Guy Pearce,3063,7/11/1986 0:00,Жүжигчин
Jean-Claude Dreyfus,3064,7/16/1979 0:00,Жүжигчин
Fernando Trueba,3065,1/21/1968 0:00,Найруулагч
Daryl Hannah,3066,7/9/1981 0:00,Жүжигчин
Michael O Sajbel,3067,8/7/1993 0:00,Найруулагч
Drew Fuller,3068,5/17/1964 0:00,Жүжигчин
David Duchovny,3069,1/5/1943 0:00,Жүжигчин
Len Wisemen,3070,8/12/1988 0:00,Найруулагч
Scott Speedman,3071,4/30/1972 0:00,Жүжигчин
Shane Brolly,3072,5/5/1970 0:00,Жүжигчин
Mans Marlind,3073,2/21/1975 0:00,Найруулагч
Bjorn Stein,3074,3/22/1954 0:00,Найруулагч
Micheal Ealy,3075,6/20/1979 0:00,Жүжигчин
India Eisley,3076,3/8/1989 0:00,Жүжигчин
Patrick Tatopoulos,3077,1/29/1963 0:00,Найруулагч
Rhona Mitra,3078,8/27/1948 0:00,Жүжигчин
Micheal Sheen,3079,7/13/1965 0:00,Жүжигчин
Isaac Florentine,3080,2/8/1953 0:00,Найруулагч
Mykel Shannon Jenkins,3081,9/5/1964 0:00,Жүжигчин
Mark Ivanir,3082,5/15/1981 0:00,Жүжигчин
Andrei Arlovski,3083,6/26/1947 0:00,Жүжигчин
Zoey Deutch,3084,1/19/1999 0:00,Жүжигчин
Lucy Fry,3085,5/5/1988 0:00,Жүжигчин
Mukunda Micheal Dewill,3086,12/28/1957 0:00,Найруулагч
Naima McLean,3087,3/4/1977 0:00,Жүжигчин
Gys de Villiers,3088,4/23/1947 0:00,Жүжигчин
Hamish Hamilton,3089,8/1/1946 0:00,Найруулагч
Lily Aldridge,3090,2/6/2003 0:00,Жүжигчин
Alessandra Ambrosio,3091,12/17/1992 0:00,Жүжигчин
Jamareo Artis,3092,3/11/1950 0:00,Жүжигчин
Sigrid Agren,3093,8/28/1958 0:00,Жүжигчин
Eran Creevy,3094,1/17/1953 0:00,Найруулагч
Andrea Riseborough,3095,1/30/1966 0:00,Жүжигчин
Matthew Morrison,3096,3/25/1959 0:00,Жүжигчин
Mark Young,3097,8/26/1961 0:00,Найруулагч
Debra Granik,3098,12/10/1974 0:00,Найруулагч
John Hawkes,3099,6/23/1952 0:00,Жүжигчин
Ian McKellen,3100,4/8/1998 0:00,Жүжигчин
Gavin Hood,3101,1/10/1988 0:00,Найруулагч
Рагчаагийн Дамдинбазар,3102,3/13/1990 0:00,Жүжигчин
Matthew Vaughn,3103,3/9/1951 0:00,Найруулагч
Gary Ross,3104,9/27/1986 0:00,Найруулагч
Charlize Theron,3105,3/12/1995 0:00,Жүжигчин
Jeff Tremaine,3106,7/25/1951 0:00,Найруулагч
Johnny Knoxville,3107,8/2/1989 0:00,Жүжигчин
Ryan Dunn,3108,8/10/1963 0:00,Жүжигчин
Bam Margera,3109,12/25/1991 0:00,Жүжигчин
Anthony Bell,3110,7/29/1971 0:00,Найруулагч
Hayden Panettiere,3111,12/11/1992 0:00,Жүжигчин
Christina Ricci,3112,9/23/1949 0:00,Жүжигчин
Justin Long,3113,9/5/1965 0:00,Жүжигчин
Ben Diskin,3114,1/17/1958 0:00,Жүжигчин
Kate Higgins,3115,5/23/1956 0:00,Жүжигчин
Gary Goldman,3116,5/7/1960 0:00,Найруулагч
Meg Ryan,3117,3/29/1965 0:00,Жүжигчин
James Corden,3118,5/26/1948 0:00,Жүжигчин
Stephen Fry,3119,9/1/1986 0:00,Жүжигчин
Andy Serkis,3120,4/25/1976 0:00,Жүжигчин
Sarah Smith,3121,9/25/1994 0:00,Найруулагч
Barry Cook,3122,7/14/1986 0:00,Найруулагч
Christopher Miller,3123,11/1/1949 0:00,Найруулагч
Bill Hader,3124,8/12/1944 0:00,Жүжигчин
Bruce Campbell,3125,11/27/1967 0:00,Жүжигчин
Mike Disa,3126,10/3/1971 0:00,Найруулагч
Genndy Tartakovsky,3127,11/9/1955 0:00,Найруулагч
Selena Gomez,3128,8/17/1991 0:00,Жүжигчин
Duncan MacNeillie,3129,5/21/1978 0:00,Найруулагч
Bryan Adams,3130,5/14/1989 0:00,Жүжигчин
Donald Sutherland,3131,3/12/1947 0:00,Жүжигчин
Helen Hunt,3132,10/17/1993 0:00,Жүжигчин
Manuel Sicilia,3133,8/8/1953 0:00,Найруулагч
James Cosmo,3134,8/1/1969 0:00,Жүжигчин
Jayson Thiessen,3135,12/30/1968 0:00,Найруулагч
Andrea Libman,3136,2/27/1994 0:00,Жүжигчин
Enzo D Alo,3137,4/9/1958 0:00,Найруулагч
Gabriele Caprio,3138,11/21/1955 0:00,Жүжигчин
Mino Caprio,3139,6/1/1962 0:00,Жүжигчин
Maricla Affatato,3140,10/25/1963 0:00,Жүжигчин
Rick D Wasserman,3141,12/28/1951 0:00,Жүжигчин
Lisa Ann Beley,3142,8/22/1951 0:00,Жүжигчин
Francis Nielsen,3143,4/8/1955 0:00,Найруулагч
Kristina Hughes,3144,11/8/1970 0:00,Жүжигчин
Emilee Wallace,3145,8/30/1962 0:00,Жүжигчин
Bobby Jackson,3146,11/16/1965 0:00,Жүжигчин
Aun Hoe Goh,3147,6/17/1987 0:00,Найруулагч
Maxwell Vreeland Andrew,3148,11/26/1955 0:00,Жүжигчин
Steven Bone,3149,1/20/2000 0:00,Жүжигчин
Andres G Schaer,3150,8/14/1989 0:00,Найруулагч
Ariana Grande,3151,7/13/1951 0:00,Жүжигчин
Jennette McCurdy,3152,9/17/1960 0:00,Жүжигчин
James Arrington,3153,2/11/1952 0:00,Жүжигчин
Elle Deets,3154,1/2/1958 0:00,Жүжигчин
Jamie Bell,3155,2/15/1964 0:00,Жүжигчин
Kirk De Micco,3156,8/21/1948 0:00,Найруулагч
Eilidh Rankin,3157,12/13/1940 0:00,Жүжигчин
Duncan MacNeil,3158,12/17/1968 0:00,Жүжигчин
Henry Selick,3159,4/7/1986 0:00,Найруулагч
Danny Elfman,3160,12/30/1959 0:00,Жүжигчин
Chris Sarandon,3161,10/16/1996 0:00,Жүжигчин
Hank Azaria,3162,5/16/1964 0:00,Жүжигчин
Katy Perry,3163,6/15/1999 0:00,Жүжигчин
Jonathan Winters,3164,7/30/1955 0:00,Жүжигчин
Vinton Heuck,3165,8/6/1975 0:00,Найруулагч
Peter Cullen,3166,5/15/1990 0:00,Жүжигчин
Jonathan Levine,3167,11/24/1943 0:00,Найруулагч
Teresa Palmer,3168,5/19/2001 0:00,Жүжигчин
Koji Masunari,3169,2/2/1964 0:00,Найруулагч
Keiji Fujiwara,3170,11/11/1972 0:00,Жүжигчин
Rei Igarashi,3171,6/23/1981 0:00,Жүжигчин
Maisie Williams,3172,6/9/1982 0:00,Жүжигчин
Александр Петров,3173,7/24/1941 0:00,Жүжигчин
Равдангийн Мөнхсайхан,3174,3/26/1997 0:00,Зохиолч
Инна Евланникова,3175,2/27/1981 0:00,Найруулагч
Александр Храмцов,3176,12/3/2005 0:00,Найруулагч
Нонна Гришаева,3177,2/13/1971 0:00,Жүжигчин
Марина Спивак,3178,6/29/1980 0:00,Жүжигчин
Евгений Миронов,3179,2/9/1969 0:00,Жүжигчин
Никита Ефремов,3180,9/22/1998 0:00,Жүжигчин
Татьяна Бунина,3181,12/9/1994 0:00,Жүжигчин
Иван Охлобыстин,3182,12/20/1999 0:00,Жүжигчин
Денис Чернов,3183,4/13/1973 0:00,Найруулагч
Михаил Черняк,3184,3/27/1992 0:00,Жүжигчин
Сергей Мардарь,3185,9/6/1963 0:00,Жүжигчин
Антон Виноградов,3186,6/3/1970 0:00,Жүжигчин
Frank Darabont,3187,3/5/1990 0:00,Найруулагч
Andrew Lincoln,3188,5/10/1945 0:00,Жүжигчин
Jon Bernthal,3189,11/22/1986 0:00,Жүжигчин
Sarah Wayne Callies,3190,1/16/1941 0:00,Жүжигчин
Vince Gilligan,3191,4/28/1978 0:00,Найруулагч
Russell Mulcahy,3192,6/30/1971 0:00,Найруулагч
Tyler Posey,3193,12/7/1970 0:00,Жүжигчин
Crystal Reed,3194,8/16/1972 0:00,Жүжигчин
Dylan O'Brien,3195,6/20/1972 0:00,Жүжигчин
Steven Spielberg,3196,11/20/1966 0:00,Найруулагч
Баасанбуугийн Шинэбаяр,3197,10/15/1969 0:00,Жүжигчин
Б Мөнхдэлгэр,3198,7/1/1977 0:00,Жүжигчин
Сономдэлэгийн Сумъяа,3199,5/22/1990 0:00,Зохиолч
Лхагвын Дэмидбаатар,3200,12/22/1970 0:00,Жүжигчин
Mark Ruffalo,3201,6/10/1976 0:00,Жүжигчин
Данаагийн Дэлгэрсайхан,3202,5/29/1982 0:00,Жүжигчин
Мөнхбаатарын Намуунцэцэг,3203,3/21/1995 0:00,Жүжигчин
Алтангэрэлийн Гэрэлцэцэг,3204,4/23/2005 0:00,Жүжигчин
Батболдын Барслхагва,3205,2/26/1986 0:00,Жүжигчин
Mark Neveldine,3206,11/30/1987 0:00,Найруулагч
Дашдоржийн Болдбаатар,3207,3/4/1947 0:00,Зохиолч
Хатанбаатарын Бат-Ундрал,3208,1/20/1987 0:00,Жүжигчин
Joe Manganiello,3209,11/11/1954 0:00,Жүжигчин
Clark Gregg,3210,12/26/1952 0:00,Жүжигчин
Jon Favreau,3211,5/3/1992 0:00,Найруулагч
Seth MacFarlane,3212,7/13/1944 0:00,Зохиолч
Jessica Barth,3213,12/16/1995 0:00,Жүжигчин
Баатарын Отгонбат,3214,11/9/1990 0:00,Жүжигчин
Өлзийтогоогийн Мөнх-Эрдэнэ,3215,8/29/2005 0:00,Найруулагч
А Болорсүх,3216,2/1/1984 0:00,Жүжигчин
Хүрэлбаатарын Манлайбаатар,3217,8/29/1980 0:00,Жүжигчин
Ц Ууганбаяр,3218,8/12/1997 0:00,Зохиолч
Сугарын Болормаа,3219,10/28/1947 0:00,Жүжигчин
Мөнхбатын Оюунсүрэн,3220,9/25/1998 0:00,Жүжигчин
Ганболдын Алтангэрэл,3221,7/31/1950 0:00,Жүжигчин
Лувсандагвын Эрдэнэ-Очир,3222,9/29/1960 0:00,Жүжигчин
Дэлэгдоржийн Төмөрчөдөр,3223,6/17/1948 0:00,Жүжигчин
Доржсүрэнгийн Сэлэнгэ,3224,7/5/1966 0:00,Жүжигчин
Жаргалсайханы Оргил,3225,6/8/1989 0:00,Зохиолч
Jiang Rong,3226,11/30/1932 0:00,Зохиолч
Х Отгонтунгалаг,3227,11/18/1988 0:00,Жүжигчин
Н Нямцог,3228,9/10/1957 0:00,
Ганболдын Золзаяа,3229,4/7/1994 0:00,Жүжигчин
Мягмарын Дорждагва,3230,1/7/1980 0:00,Жүжигчин
Аюушийн Энхбаяр,3231,7/5/1981 0:00,Жүжигчин
Шагдарсүрэнгийн Гүрбазар,3232,12/17/2001 0:00,Зохиолч
Батчулууны Баярсанаа,3233,7/2/1968 0:00,Жүжигчин
Clint Eastwood,3234,9/30/1962 0:00,Найруулагч
Д Ууганбаяр,3235,10/15/1987 0:00,Найруулагч
Болдын Дамдинсүрэн,3236,2/1/1985 0:00,Жүжигчин
Аюурзаны Цэгмэд,3237,8/15/1949 0:00,Жүжигчин
Э Буянхишиг,3238,8/22/2005 0:00,Найруулагч
Б Аюурдадь,3239,10/5/1976 0:00,Жүжигчин
Доржийн Ганцэцэг,3240,7/25/1980 0:00,Жүжигчин
Emilia Clarke,3241,7/22/1959 0:00,Жүжигчин
Harrison Ford,3242,3/21/1954 0:00,Жүжигчин
J J Abrams,3243,11/30/1936 0:00,Зохиолч
Gwendoline Christie,3244,3/17/1951 0:00,Жүжигчин
Cillian Murphy,3245,10/3/1954 0:00,Жүжигчин
Brendan Gleeson,3246,11/18/1952 0:00,Жүжигчин
Э Ууганцэцэг,3247,11/30/1959 0:00,Жүжигчин
Леван Габриадзе,3248,4/14/1989 0:00,Найруулагч
Э Номин-Эрдэнэ,3249,10/28/1943 0:00,Жүжигчин
О Дэмбэрэл,3250,7/16/1981 0:00,Найруулагч
Д Мөнхбат,3251,8/27/2002 0:00,Найруулагч
Ганболдын Бандицэрэн,3252,7/12/1990 0:00,Найруулагч
Н Шинэбаатар,3253,8/4/1966 0:00,Жүжигчин
Баатарын Жаргалсайхан,3254,12/3/1943 0:00,Найруулагч
Michael Douglas,3255,1/20/1995 0:00,Жүжигчин
Corey Stoll,3256,3/16/1940 0:00,Жүжигчин
Christopher McQuarrie,3257,12/19/1984 0:00,Найруулагч
Michael Peña,3258,4/13/1984 0:00,Жүжигчин
Kate Mara,3259,8/31/1952 0:00,Жүжигчин
Natalie Dormer,3260,10/31/1988 0:00,Жүжигчин
Laura Linney,3261,7/31/1951 0:00,Жүжигчин
Sam Claflin,3262,11/22/1954 0:00,Жүжигчин
Zachary Quinto,3263,8/4/1993 0:00,Жүжигчин
Ciaran Hinds,3264,8/15/2004 0:00,Жүжигчин
Steven Zaillian,3265,6/21/1957 0:00,Зохиолч
Ralph Fiennes,3266,10/22/2000 0:00,Жүжигчин
Blake Lively,3267,4/11/2000 0:00,Жүжигчин
Дмитрий Ендальцев,3268,10/13/1990 0:00,Жүжигчин
Николай Добрынин,3269,3/30/1949 0:00,Жүжигчин
Екатерина Стриженова,3270,10/6/1959 0:00,Жүжигчин
Леонид Якубович,3271,9/23/1984 0:00,Жүжигчин
Salman Khan,3272,12/13/2005 0:00,Жүжигчин
Nathalie Emmanuel,3273,10/3/1993 0:00,Жүжигчин
Jennifer Lopez,3274,9/27/1967 0:00,Жүжигчин
John Hughes,3275,7/12/1955 0:00,Зохиолч
Jim Parsons,3276,5/20/2003 0:00,Жүжигчин
Rihanna,3277,3/25/1958 0:00,Жүжигчин
Tim Johnson,3278,8/2/1962 0:00,Найруулагч
Э Сувд,3279,8/29/2003 0:00,Зохиолч
Б Батбилэг,3280,1/26/1977 0:00,Зохиолч
Ганбатын Бямбасүрэн,3281,6/18/1957 0:00,Найруулагч
Ч Мөнхболд,3282,5/8/1940 0:00,Жүжигчин
Оюунсүрэнгийн Оюун-Эрдэнэ,3283,5/17/1968 0:00,Жүжигчин
Ц Батболд,3284,1/28/2005 0:00,Жүжигчин
Б Бодьбаатар,3285,7/18/1968 0:00,Найруулагч
Ариунцэцэгийн Алтанхуяг,3286,3/3/1986 0:00,Жүжигчин
Батбаярын Номин,3287,8/23/1995 0:00,Жүжигчин
Э Хонгорзул,3288,9/12/1956 0:00,Жүжигчин
Г Энхжаргал,3289,3/11/1991 0:00,Жүжигчин
Ц Одонтунгалаг,3290,3/15/1991 0:00,Жүжигчин
Б Гүнзаяа,3291,2/24/1980 0:00,Жүжигчин
David Vincent Sargent,3292,12/10/1990 0:00,Жүжигчин
Ерөөлтийн Даваасүрэн,3293,2/8/1991 0:00,Жүжигчин
Батсайханы Пүрэвдорж,3294,8/24/1989 0:00,Жүжигчин
Б Даваасүрэн,3295,3/15/1978 0:00,Жүжигчин
Ш Буянгэрэл,3296,12/20/1964 0:00,Жүжигчин
Бандийн Даваажав,3297,4/14/1980 0:00,Жүжигчин
Ганбатын Чулуунцэцэг,3298,9/13/1988 0:00,Жүжигчин
Бямбаасүрэнгийн Ариунболд,3299,2/13/1995 0:00,Найруулагч
Одонгийн Баярсайхан,3300,7/6/1995 0:00,Жүжигчин
Түмэнгийн Энэрэл,3301,1/23/1954 0:00,Жүжигчин
Дашдэлэгийн Батбаяр,3302,8/27/1984 0:00,Жүжигчин
Б Нямхүү,3303,4/13/1940 0:00,Жүжигчин
Д Отгонтөгс,3304,10/2/1977 0:00,Жүжигчин
Д Төгсбаяр,3305,9/12/1977 0:00,Жүжигчин
Ц Амарбаясгалан,3306,12/28/1963 0:00,Жүжигчин
Н Шүүдэрцэцэг,3307,8/11/2005 0:00,Зохиолч
Дашийн Бат-Оргил,3308,4/11/1998 0:00,Жүжигчин
Alex O'Loughlin,3309,7/20/1942 0:00,Жүжигчин
Scott Caan,3310,10/13/1953 0:00,Жүжигчин
Daniel Dae Kim,3311,9/23/1953 0:00,Жүжигчин
Grace Park,3312,3/29/1999 0:00,Жүжигчин
James Purefoy,3313,4/1/1974 0:00,Жүжигчин
Benedict Cumberbatch,3314,2/8/1988 0:00,Жүжигчин
Ed Helms,3315,6/16/1993 0:00,Жүжигчин
Ed Skrein,3316,8/31/1990 0:00,Жүжигчин
Ray Stevenson,3317,11/16/1945 0:00,Жүжигчин
Gabriella Wright,3318,4/6/1949 0:00,Жүжигчин
Mark Burton,3319,1/31/1966 0:00,Найруулагч
Morena Baccarin,3320,5/2/1962 0:00,Жүжигчин
Gina Carano,3321,4/22/1989 0:00,Жүжигчин
Саят Исембаев,3322,10/14/1975 0:00,Жүжигчин
Акан Сатаев,3323,4/24/1950 0:00,Найруулагч
Мөнхзаяагийн Түвшинхүү,3324,7/9/1964 0:00,Жүжигчин
Kristen Wiig,3325,8/13/1955 0:00,Жүжигчин
Д Алтансүх,3326,6/18/1952 0:00,Жүжигчин
И Хангай,3327,5/28/1951 0:00,Жүжигчин
Б Оюунсайхан,3328,11/25/1952 0:00,Жүжигчин
С Мөнхбаатар,3329,4/1/1977 0:00,Жүжигчин
Д Баасанжав,3330,1/24/1967 0:00,Жүжигчин
Б Түмэндэмбэрэл,3331,9/23/1968 0:00,Жүжигчин
С Ариунцэцэг,3332,8/23/1971 0:00,Жүжигчин
Ш Равдандорж,3333,11/28/1988 0:00,Найруулагч
Н Батсайхан,3334,11/17/1996 0:00,Найруулагч
Jonathan Demme,3335,9/29/1974 0:00,Найруулагч
